Instance,Terminal,Layer,X location,Y location,Voltage
TAP_TAPCELL_ROW_25_299,VPWR,li1,83.0300,79.1860,1.799956
TAP_TAPCELL_ROW_25_298,VPWR,li1,57.2700,79.1860,1.799966
TAP_TAPCELL_ROW_25_297,VPWR,li1,31.5100,79.1860,1.799983
TAP_TAPCELL_ROW_24_296,VPWR,li1,173.1900,78.5730,1.799985
TAP_TAPCELL_ROW_24_295,VPWR,li1,147.4300,78.5730,1.799962
TAP_TAPCELL_ROW_24_294,VPWR,li1,121.6700,78.5730,1.799949
TAP_TAPCELL_ROW_24_293,VPWR,li1,95.9100,78.5730,1.799954
TAP_TAPCELL_ROW_24_292,VPWR,li1,70.1500,78.5730,1.799961
TAP_TAPCELL_ROW_24_291,VPWR,li1,44.3900,78.5730,1.799974
TAP_TAPCELL_ROW_24_290,VPWR,li1,18.6300,78.5730,1.799989
TAP_TAPCELL_ROW_23_289,VPWR,li1,160.3100,73.7460,1.799983
TAP_TAPCELL_ROW_23_288,VPWR,li1,134.5500,73.7460,1.799965
TAP_TAPCELL_ROW_23_287,VPWR,li1,108.7900,73.7460,1.799950
TAP_TAPCELL_ROW_23_286,VPWR,li1,83.0300,73.7460,1.799953
TAP_TAPCELL_ROW_23_285,VPWR,li1,57.2700,73.7460,1.799967
TAP_TAPCELL_ROW_23_284,VPWR,li1,31.5100,73.7460,1.799984
TAP_TAPCELL_ROW_22_283,VPWR,li1,173.1900,73.1330,1.799992
TAP_TAPCELL_ROW_22_282,VPWR,li1,147.4300,73.1330,1.799975
TAP_TAPCELL_ROW_22_281,VPWR,li1,121.6700,73.1330,1.799958
TAP_TAPCELL_ROW_22_280,VPWR,li1,95.9100,73.1330,1.799950
TAP_TAPCELL_ROW_22_279,VPWR,li1,70.1500,73.1330,1.799960
TAP_TAPCELL_ROW_22_278,VPWR,li1,44.3900,73.1330,1.799975
TAP_TAPCELL_ROW_22_277,VPWR,li1,18.6300,73.1330,1.799992
TAP_TAPCELL_ROW_21_276,VPWR,li1,160.3100,68.3060,1.799995
TAP_TAPCELL_ROW_21_275,VPWR,li1,134.5500,68.3060,1.799989
TAP_TAPCELL_ROW_21_274,VPWR,li1,108.7900,68.3060,1.799985
TAP_TAPCELL_ROW_21_273,VPWR,li1,83.0300,68.3060,1.799987
TAP_TAPCELL_ROW_21_272,VPWR,li1,57.2700,68.3060,1.799991
TAP_TAPCELL_ROW_21_271,VPWR,li1,31.5100,68.3060,1.799995
TAP_TAPCELL_ROW_20_270,VPWR,li1,173.1900,67.6930,1.799997
TAP_TAPCELL_ROW_20_269,VPWR,li1,147.4300,67.6930,1.799992
TAP_TAPCELL_ROW_20_268,VPWR,li1,121.6700,67.6930,1.799986
TAP_TAPCELL_ROW_20_267,VPWR,li1,95.9100,67.6930,1.799986
TAP_TAPCELL_ROW_20_266,VPWR,li1,70.1500,67.6930,1.799989
TAP_TAPCELL_ROW_20_265,VPWR,li1,44.3900,67.6930,1.799993
TAP_TAPCELL_ROW_20_264,VPWR,li1,18.6300,67.6930,1.799997
TAP_TAPCELL_ROW_19_263,VPWR,li1,160.3100,62.8660,1.799997
TAP_TAPCELL_ROW_19_262,VPWR,li1,134.5500,62.8660,1.799995
TAP_TAPCELL_ROW_19_261,VPWR,li1,108.7900,62.8660,1.799994
TAP_TAPCELL_ROW_19_260,VPWR,li1,83.0300,62.8660,1.799994
TAP_TAPCELL_ROW_19_259,VPWR,li1,57.2700,62.8660,1.799995
TAP_TAPCELL_ROW_19_258,VPWR,li1,31.5100,62.8660,1.799997
TAP_TAPCELL_ROW_18_257,VPWR,li1,173.1900,62.2530,1.799999
TAP_TAPCELL_ROW_18_256,VPWR,li1,147.4300,62.2530,1.799996
TAP_TAPCELL_ROW_18_255,VPWR,li1,121.6700,62.2530,1.799994
TAP_TAPCELL_ROW_18_254,VPWR,li1,95.9100,62.2530,1.799994
TAP_TAPCELL_ROW_18_253,VPWR,li1,70.1500,62.2530,1.799994
TAP_TAPCELL_ROW_18_252,VPWR,li1,44.3900,62.2530,1.799995
TAP_TAPCELL_ROW_18_251,VPWR,li1,18.6300,62.2530,1.799998
TAP_TAPCELL_ROW_17_250,VPWR,li1,160.3100,57.4260,1.799993
TAP_TAPCELL_ROW_17_249,VPWR,li1,134.5500,57.4260,1.799988
TAP_TAPCELL_ROW_17_248,VPWR,li1,108.7900,57.4260,1.799986
TAP_TAPCELL_ROW_17_247,VPWR,li1,83.0300,57.4260,1.799987
TAP_TAPCELL_ROW_17_246,VPWR,li1,57.2700,57.4260,1.799990
TAP_TAPCELL_ROW_17_245,VPWR,li1,31.5100,57.4260,1.799993
TAP_TAPCELL_ROW_16_244,VPWR,li1,173.1900,56.8130,1.799997
TAP_TAPCELL_ROW_16_243,VPWR,li1,147.4300,56.8130,1.799990
TAP_TAPCELL_ROW_16_242,VPWR,li1,121.6700,56.8130,1.799986
TAP_TAPCELL_ROW_16_241,VPWR,li1,95.9100,56.8130,1.799986
TAP_TAPCELL_ROW_16_240,VPWR,li1,70.1500,56.8130,1.799988
TAP_TAPCELL_ROW_16_239,VPWR,li1,44.3900,56.8130,1.799991
TAP_TAPCELL_ROW_16_238,VPWR,li1,18.6300,56.8130,1.799993
TAP_TAPCELL_ROW_15_237,VPWR,li1,160.3100,51.9860,1.799991
TAP_TAPCELL_ROW_15_236,VPWR,li1,134.5500,51.9860,1.799988
TAP_TAPCELL_ROW_15_235,VPWR,li1,108.7900,51.9860,1.799989
TAP_TAPCELL_ROW_15_234,VPWR,li1,83.0300,51.9860,1.799990
TAP_TAPCELL_ROW_15_233,VPWR,li1,57.2700,51.9860,1.799993
TAP_TAPCELL_ROW_15_232,VPWR,li1,31.5100,51.9860,1.799996
TAP_TAPCELL_ROW_14_231,VPWR,li1,173.1900,51.3730,1.799996
TAP_TAPCELL_ROW_14_230,VPWR,li1,147.4300,51.3730,1.799988
TAP_TAPCELL_ROW_14_229,VPWR,li1,121.6700,51.3730,1.799989
TAP_TAPCELL_ROW_14_228,VPWR,li1,95.9100,51.3730,1.799989
TAP_TAPCELL_ROW_14_227,VPWR,li1,70.1500,51.3730,1.799991
TAP_TAPCELL_ROW_14_226,VPWR,li1,44.3900,51.3730,1.799995
TAP_TAPCELL_ROW_14_225,VPWR,li1,18.6300,51.3730,1.799998
TAP_TAPCELL_ROW_13_224,VPWR,li1,160.3100,46.5460,1.799995
TAP_TAPCELL_ROW_13_223,VPWR,li1,134.5500,46.5460,1.799991
TAP_TAPCELL_ROW_13_222,VPWR,li1,108.7900,46.5460,1.799989
TAP_TAPCELL_ROW_13_221,VPWR,li1,83.0300,46.5460,1.799989
TAP_TAPCELL_ROW_13_220,VPWR,li1,57.2700,46.5460,1.799992
TAP_TAPCELL_ROW_13_219,VPWR,li1,31.5100,46.5460,1.799996
TAP_TAPCELL_ROW_12_218,VPWR,li1,173.1900,45.9330,1.799998
TAP_TAPCELL_ROW_12_217,VPWR,li1,147.4300,45.9330,1.799993
TAP_TAPCELL_ROW_12_216,VPWR,li1,121.6700,45.9330,1.799989
TAP_TAPCELL_ROW_12_215,VPWR,li1,95.9100,45.9330,1.799988
TAP_TAPCELL_ROW_12_214,VPWR,li1,70.1500,45.9330,1.799990
TAP_TAPCELL_ROW_12_213,VPWR,li1,44.3900,45.9330,1.799994
TAP_TAPCELL_ROW_12_212,VPWR,li1,18.6300,45.9330,1.799998
TAP_TAPCELL_ROW_11_211,VPWR,li1,160.3100,41.1060,1.799981
TAP_TAPCELL_ROW_11_210,VPWR,li1,134.5500,41.1060,1.799964
TAP_TAPCELL_ROW_11_209,VPWR,li1,108.7900,41.1060,1.799960
TAP_TAPCELL_ROW_11_208,VPWR,li1,83.0300,41.1060,1.799964
TAP_TAPCELL_ROW_11_207,VPWR,li1,57.2700,41.1060,1.799974
TAP_TAPCELL_ROW_11_206,VPWR,li1,31.5100,41.1060,1.799989
TAP_TAPCELL_ROW_10_205,VPWR,li1,173.1900,40.4930,1.799991
TAP_TAPCELL_ROW_10_204,VPWR,li1,147.4300,40.4930,1.799973
TAP_TAPCELL_ROW_10_203,VPWR,li1,121.6700,40.4930,1.799959
TAP_TAPCELL_ROW_10_202,VPWR,li1,95.9100,40.4930,1.799962
TAP_TAPCELL_ROW_10_201,VPWR,li1,70.1500,40.4930,1.799968
TAP_TAPCELL_ROW_10_200,VPWR,li1,44.3900,40.4930,1.799982
TAP_TAPCELL_ROW_10_199,VPWR,li1,18.6300,40.4930,1.799994
TAP_TAPCELL_ROW_9_198,VPWR,li1,160.3100,35.6660,1.799991
TAP_TAPCELL_ROW_9_197,VPWR,li1,134.5500,35.6660,1.799982
TAP_TAPCELL_ROW_9_196,VPWR,li1,108.7900,35.6660,1.799975
TAP_TAPCELL_ROW_9_195,VPWR,li1,83.0300,35.6660,1.799976
TAP_TAPCELL_ROW_9_194,VPWR,li1,57.2700,35.6660,1.799983
TAP_TAPCELL_ROW_9_193,VPWR,li1,31.5100,35.6660,1.799991
TAP_TAPCELL_ROW_8_192,VPWR,li1,173.1900,35.0530,1.799995
TAP_TAPCELL_ROW_8_191,VPWR,li1,147.4300,35.0530,1.799986
TAP_TAPCELL_ROW_8_190,VPWR,li1,121.6700,35.0530,1.799978
TAP_TAPCELL_ROW_8_189,VPWR,li1,95.9100,35.0530,1.799974
TAP_TAPCELL_ROW_8_188,VPWR,li1,70.1500,35.0530,1.799980
TAP_TAPCELL_ROW_8_187,VPWR,li1,44.3900,35.0530,1.799987
TAP_TAPCELL_ROW_8_186,VPWR,li1,18.6300,35.0530,1.799996
TAP_TAPCELL_ROW_7_185,VPWR,li1,160.3100,30.2260,1.799989
TAP_TAPCELL_ROW_7_184,VPWR,li1,134.5500,30.2260,1.799983
TAP_TAPCELL_ROW_7_183,VPWR,li1,108.7900,30.2260,1.799983
TAP_TAPCELL_ROW_7_182,VPWR,li1,83.0300,30.2260,1.799984
TAP_TAPCELL_ROW_7_181,VPWR,li1,57.2700,30.2260,1.799987
TAP_TAPCELL_ROW_7_180,VPWR,li1,31.5100,30.2260,1.799990
TAP_TAPCELL_ROW_6_179,VPWR,li1,173.1900,29.6130,1.799995
TAP_TAPCELL_ROW_6_178,VPWR,li1,147.4300,29.6130,1.799984
TAP_TAPCELL_ROW_6_177,VPWR,li1,121.6700,29.6130,1.799983
TAP_TAPCELL_ROW_6_176,VPWR,li1,95.9100,29.6130,1.799984
TAP_TAPCELL_ROW_6_175,VPWR,li1,70.1500,29.6130,1.799985
TAP_TAPCELL_ROW_6_174,VPWR,li1,44.3900,29.6130,1.799988
TAP_TAPCELL_ROW_6_173,VPWR,li1,18.6300,29.6130,1.799995
TAP_TAPCELL_ROW_5_172,VPWR,li1,160.3100,24.7860,1.799993
TAP_TAPCELL_ROW_5_171,VPWR,li1,134.5500,24.7860,1.799988
TAP_TAPCELL_ROW_5_170,VPWR,li1,108.7900,24.7860,1.799985
TAP_TAPCELL_ROW_5_169,VPWR,li1,83.0300,24.7860,1.799984
TAP_TAPCELL_ROW_5_168,VPWR,li1,57.2700,24.7860,1.799988
TAP_TAPCELL_ROW_5_167,VPWR,li1,31.5100,24.7860,1.799994
TAP_TAPCELL_ROW_4_166,VPWR,li1,173.1900,24.1730,1.799997
TAP_TAPCELL_ROW_4_165,VPWR,li1,147.4300,24.1730,1.799990
TAP_TAPCELL_ROW_4_164,VPWR,li1,121.6700,24.1730,1.799986
TAP_TAPCELL_ROW_4_163,VPWR,li1,95.9100,24.1730,1.799984
TAP_TAPCELL_ROW_4_162,VPWR,li1,70.1500,24.1730,1.799985
TAP_TAPCELL_ROW_4_161,VPWR,li1,44.3900,24.1730,1.799991
TAP_TAPCELL_ROW_4_160,VPWR,li1,18.6300,24.1730,1.799997
TAP_TAPCELL_ROW_3_159,VPWR,li1,160.3100,19.3460,1.799998
TAP_TAPCELL_ROW_3_158,VPWR,li1,134.5500,19.3460,1.799995
TAP_TAPCELL_ROW_3_157,VPWR,li1,108.7900,19.3460,1.799994
TAP_TAPCELL_ROW_3_156,VPWR,li1,83.0300,19.3460,1.799995
TAP_TAPCELL_ROW_3_155,VPWR,li1,57.2700,19.3460,1.799995
TAP_TAPCELL_ROW_3_154,VPWR,li1,31.5100,19.3460,1.799997
TAP_TAPCELL_ROW_2_153,VPWR,li1,173.1900,18.7330,1.799999
TAP_TAPCELL_ROW_2_152,VPWR,li1,147.4300,18.7330,1.799996
TAP_TAPCELL_ROW_2_151,VPWR,li1,121.6700,18.7330,1.799995
TAP_TAPCELL_ROW_2_150,VPWR,li1,95.9100,18.7330,1.799994
TAP_TAPCELL_ROW_2_149,VPWR,li1,70.1500,18.7330,1.799995
TAP_TAPCELL_ROW_2_148,VPWR,li1,44.3900,18.7330,1.799996
TAP_TAPCELL_ROW_2_147,VPWR,li1,18.6300,18.7330,1.799999
TAP_TAPCELL_ROW_1_146,VPWR,li1,160.3100,13.9060,1.800000
TAP_TAPCELL_ROW_1_145,VPWR,li1,134.5500,13.9060,1.800000
TAP_TAPCELL_ROW_1_144,VPWR,li1,108.7900,13.9060,1.800000
TAP_TAPCELL_ROW_1_143,VPWR,li1,83.0300,13.9060,1.800000
TAP_TAPCELL_ROW_1_142,VPWR,li1,57.2700,13.9060,1.800000
TAP_TAPCELL_ROW_1_141,VPWR,li1,31.5100,13.9060,1.800000
TAP_TAPCELL_ROW_0_140,VPWR,li1,173.1900,13.2930,1.800000
TAP_TAPCELL_ROW_0_139,VPWR,li1,160.3100,13.2930,1.800000
TAP_TAPCELL_ROW_0_138,VPWR,li1,147.4300,13.2930,1.800000
TAP_TAPCELL_ROW_0_137,VPWR,li1,134.5500,13.2930,1.800000
TAP_TAPCELL_ROW_0_136,VPWR,li1,121.6700,13.2930,1.800000
TAP_TAPCELL_ROW_0_135,VPWR,li1,108.7900,13.2930,1.800000
TAP_TAPCELL_ROW_0_134,VPWR,li1,95.9100,13.2930,1.800000
TAP_TAPCELL_ROW_0_133,VPWR,li1,83.0300,13.2930,1.800000
TAP_TAPCELL_ROW_0_132,VPWR,li1,70.1500,13.2930,1.800000
TAP_TAPCELL_ROW_0_131,VPWR,li1,57.2700,13.2930,1.800000
TAP_TAPCELL_ROW_0_130,VPWR,li1,44.3900,13.2930,1.800000
TAP_TAPCELL_ROW_0_129,VPWR,li1,31.5100,13.2930,1.800000
TAP_TAPCELL_ROW_0_128,VPWR,li1,18.6300,13.2930,1.800000
PHY_EDGE_ROW_63_Left_127,VPWR,li1,6.2100,182.2400,1.799998
PHY_EDGE_ROW_62_Left_126,VPWR,li1,6.2100,182.2400,1.799998
PHY_EDGE_ROW_61_Left_125,VPWR,li1,6.2100,176.8000,1.799995
PHY_EDGE_ROW_60_Left_124,VPWR,li1,6.2100,176.8000,1.799995
PHY_EDGE_ROW_59_Left_123,VPWR,li1,6.2100,171.3600,1.799987
PHY_EDGE_ROW_58_Left_122,VPWR,li1,6.2100,171.3600,1.799987
PHY_EDGE_ROW_57_Left_121,VPWR,li1,6.2100,165.9200,1.799995
PHY_EDGE_ROW_56_Left_120,VPWR,li1,6.2100,165.9200,1.799995
PHY_EDGE_ROW_55_Left_119,VPWR,li1,6.2100,160.4800,1.799995
PHY_EDGE_ROW_54_Left_118,VPWR,li1,6.2100,160.4800,1.799995
PHY_EDGE_ROW_53_Left_117,VPWR,li1,6.2100,155.0400,1.799996
PHY_EDGE_ROW_52_Left_116,VPWR,li1,6.2100,155.0400,1.799996
PHY_EDGE_ROW_51_Left_115,VPWR,li1,6.2100,149.6000,1.799994
PHY_EDGE_ROW_50_Left_114,VPWR,li1,6.2100,149.6000,1.799994
PHY_EDGE_ROW_49_Left_113,VPWR,li1,6.2100,144.1600,1.799988
PHY_EDGE_ROW_48_Left_112,VPWR,li1,6.2100,144.1600,1.799988
PHY_EDGE_ROW_47_Left_111,VPWR,li1,6.2100,138.7200,1.799995
PHY_EDGE_ROW_46_Left_110,VPWR,li1,6.2100,138.7200,1.799995
PHY_EDGE_ROW_45_Left_109,VPWR,li1,6.2100,133.2800,1.799994
PHY_EDGE_ROW_44_Left_108,VPWR,li1,6.2100,133.2800,1.799994
PHY_EDGE_ROW_43_Left_107,VPWR,li1,6.2100,127.8400,1.799991
PHY_EDGE_ROW_42_Left_106,VPWR,li1,6.2100,127.8400,1.799991
PHY_EDGE_ROW_41_Left_105,VPWR,li1,6.2100,122.4000,1.799990
PHY_EDGE_ROW_40_Left_104,VPWR,li1,6.2100,122.4000,1.799990
PHY_EDGE_ROW_39_Left_103,VPWR,li1,6.2100,116.9600,1.799989
PHY_EDGE_ROW_38_Left_102,VPWR,li1,6.2100,116.9600,1.799989
PHY_EDGE_ROW_37_Left_101,VPWR,li1,6.2100,111.5200,1.799998
PHY_EDGE_ROW_36_Left_100,VPWR,li1,6.2100,111.5200,1.799998
PHY_EDGE_ROW_35_Left_99,VPWR,li1,6.2100,106.0800,1.799997
PHY_EDGE_ROW_34_Left_98,VPWR,li1,6.2100,106.0800,1.799997
PHY_EDGE_ROW_33_Left_97,VPWR,li1,6.2100,100.6400,1.799994
PHY_EDGE_ROW_32_Left_96,VPWR,li1,6.2100,100.6400,1.799994
PHY_EDGE_ROW_31_Left_95,VPWR,li1,6.2100,95.2000,1.799995
PHY_EDGE_ROW_30_Left_94,VPWR,li1,6.2100,95.2000,1.799995
PHY_EDGE_ROW_29_Left_93,VPWR,li1,6.2100,89.7600,1.799994
PHY_EDGE_ROW_28_Left_92,VPWR,li1,6.2100,89.7600,1.799994
PHY_EDGE_ROW_27_Left_91,VPWR,li1,6.2100,84.3200,1.799988
PHY_EDGE_ROW_26_Left_90,VPWR,li1,6.2100,84.3200,1.799988
PHY_EDGE_ROW_25_Left_89,VPWR,li1,6.2100,78.8800,1.799987
PHY_EDGE_ROW_24_Left_88,VPWR,li1,6.2100,78.8800,1.799987
PHY_EDGE_ROW_23_Left_87,VPWR,li1,6.2100,73.4400,1.799991
PHY_EDGE_ROW_22_Left_86,VPWR,li1,6.2100,73.4400,1.799991
PHY_EDGE_ROW_21_Left_85,VPWR,li1,6.2100,68.0000,1.799997
PHY_EDGE_ROW_20_Left_84,VPWR,li1,6.2100,68.0000,1.799997
PHY_EDGE_ROW_19_Left_83,VPWR,li1,6.2100,62.5600,1.799998
PHY_EDGE_ROW_18_Left_82,VPWR,li1,6.2100,62.5600,1.799998
PHY_EDGE_ROW_17_Left_81,VPWR,li1,6.2100,57.1200,1.799992
PHY_EDGE_ROW_16_Left_80,VPWR,li1,6.2100,57.1200,1.799992
PHY_EDGE_ROW_15_Left_79,VPWR,li1,6.2100,51.6800,1.799997
PHY_EDGE_ROW_14_Left_78,VPWR,li1,6.2100,51.6800,1.799997
PHY_EDGE_ROW_13_Left_77,VPWR,li1,6.2100,46.2400,1.799997
PHY_EDGE_ROW_12_Left_76,VPWR,li1,6.2100,46.2400,1.799997
PHY_EDGE_ROW_11_Left_75,VPWR,li1,6.2100,40.8000,1.799994
PHY_EDGE_ROW_10_Left_74,VPWR,li1,6.2100,40.8000,1.799994
PHY_EDGE_ROW_9_Left_73,VPWR,li1,6.2100,35.3600,1.799996
PHY_EDGE_ROW_8_Left_72,VPWR,li1,6.2100,35.3600,1.799996
PHY_EDGE_ROW_7_Left_71,VPWR,li1,6.2100,29.9200,1.799995
PHY_EDGE_ROW_6_Left_70,VPWR,li1,6.2100,29.9200,1.799995
PHY_EDGE_ROW_5_Left_69,VPWR,li1,6.2100,24.4800,1.799997
PHY_EDGE_ROW_4_Left_68,VPWR,li1,6.2100,24.4800,1.799997
PHY_EDGE_ROW_3_Left_67,VPWR,li1,6.2100,19.0400,1.799999
PHY_EDGE_ROW_2_Left_66,VPWR,li1,6.2100,19.0400,1.799999
PHY_EDGE_ROW_1_Left_65,VPWR,li1,6.2100,13.6000,1.800000
PHY_EDGE_ROW_0_Left_64,VPWR,li1,6.2100,13.6000,1.800000
PHY_EDGE_ROW_63_Right_63,VPWR,li1,179.6300,182.2400,1.799999
PHY_EDGE_ROW_62_Right_62,VPWR,li1,179.6300,182.2400,1.799999
PHY_EDGE_ROW_61_Right_61,VPWR,li1,179.6300,176.8000,1.799995
PHY_EDGE_ROW_60_Right_60,VPWR,li1,179.6300,176.8000,1.799995
PHY_EDGE_ROW_59_Right_59,VPWR,li1,179.6300,171.3600,1.799996
PHY_EDGE_ROW_58_Right_58,VPWR,li1,179.6300,171.3600,1.799996
PHY_EDGE_ROW_57_Right_57,VPWR,li1,179.6300,165.9200,1.799994
PHY_EDGE_ROW_56_Right_56,VPWR,li1,179.6300,165.9200,1.799994
PHY_EDGE_ROW_55_Right_55,VPWR,li1,179.6300,160.4800,1.799996
PHY_EDGE_ROW_54_Right_54,VPWR,li1,179.6300,160.4800,1.799996
PHY_EDGE_ROW_53_Right_53,VPWR,li1,179.6300,155.0400,1.799997
PHY_EDGE_ROW_52_Right_52,VPWR,li1,179.6300,155.0400,1.799997
PHY_EDGE_ROW_51_Right_51,VPWR,li1,179.6300,149.6000,1.799993
PHY_EDGE_ROW_50_Right_50,VPWR,li1,179.6300,149.6000,1.799993
PHY_EDGE_ROW_49_Right_49,VPWR,li1,179.6300,144.1600,1.799996
PHY_EDGE_ROW_48_Right_48,VPWR,li1,179.6300,144.1600,1.799996
PHY_EDGE_ROW_47_Right_47,VPWR,li1,179.6300,138.7200,1.799994
PHY_EDGE_ROW_46_Right_46,VPWR,li1,179.6300,138.7200,1.799994
PHY_EDGE_ROW_45_Right_45,VPWR,li1,179.6300,133.2800,1.799996
PHY_EDGE_ROW_44_Right_44,VPWR,li1,179.6300,133.2800,1.799996
PHY_EDGE_ROW_43_Right_43,VPWR,li1,179.6300,127.8400,1.799992
PHY_EDGE_ROW_42_Right_42,VPWR,li1,179.6300,127.8400,1.799992
PHY_EDGE_ROW_41_Right_41,VPWR,li1,179.6300,122.4000,1.799993
PHY_EDGE_ROW_40_Right_40,VPWR,li1,179.6300,122.4000,1.799993
PHY_EDGE_ROW_39_Right_39,VPWR,li1,179.6300,116.9600,1.799993
PHY_EDGE_ROW_38_Right_38,VPWR,li1,179.6300,116.9600,1.799993
PHY_EDGE_ROW_37_Right_37,VPWR,li1,179.6300,111.5200,1.799998
PHY_EDGE_ROW_36_Right_36,VPWR,li1,179.6300,111.5200,1.799998
PHY_EDGE_ROW_35_Right_35,VPWR,li1,179.6300,106.0800,1.799995
PHY_EDGE_ROW_34_Right_34,VPWR,li1,179.6300,106.0800,1.799995
PHY_EDGE_ROW_33_Right_33,VPWR,li1,179.6300,100.6400,1.799996
PHY_EDGE_ROW_32_Right_32,VPWR,li1,179.6300,100.6400,1.799996
PHY_EDGE_ROW_31_Right_31,VPWR,li1,179.6300,95.2000,1.799995
PHY_EDGE_ROW_30_Right_30,VPWR,li1,179.6300,95.2000,1.799995
PHY_EDGE_ROW_29_Right_29,VPWR,li1,179.6300,89.7600,1.799997
PHY_EDGE_ROW_28_Right_28,VPWR,li1,179.6300,89.7600,1.799997
PHY_EDGE_ROW_27_Right_27,VPWR,li1,179.6300,84.3200,1.799993
PHY_EDGE_ROW_26_Right_26,VPWR,li1,179.6300,84.3200,1.799993
PHY_EDGE_ROW_25_Right_25,VPWR,li1,179.6300,78.8800,1.799989
PHY_EDGE_ROW_24_Right_24,VPWR,li1,179.6300,78.8800,1.799989
PHY_EDGE_ROW_23_Right_23,VPWR,li1,179.6300,73.4400,1.799993
PHY_EDGE_ROW_22_Right_22,VPWR,li1,179.6300,73.4400,1.799993
PHY_EDGE_ROW_21_Right_21,VPWR,li1,179.6300,68.0000,1.799998
PHY_EDGE_ROW_20_Right_20,VPWR,li1,179.6300,68.0000,1.799998
PHY_EDGE_ROW_19_Right_19,VPWR,li1,179.6300,62.5600,1.799999
PHY_EDGE_ROW_18_Right_18,VPWR,li1,179.6300,62.5600,1.799999
PHY_EDGE_ROW_17_Right_17,VPWR,li1,179.6300,57.1200,1.799997
PHY_EDGE_ROW_16_Right_16,VPWR,li1,179.6300,57.1200,1.799997
PHY_EDGE_ROW_15_Right_15,VPWR,li1,179.6300,51.6800,1.799997
PHY_EDGE_ROW_14_Right_14,VPWR,li1,179.6300,51.6800,1.799997
PHY_EDGE_ROW_13_Right_13,VPWR,li1,179.6300,46.2400,1.799998
PHY_EDGE_ROW_12_Right_12,VPWR,li1,179.6300,46.2400,1.799998
PHY_EDGE_ROW_11_Right_11,VPWR,li1,179.6300,40.8000,1.799993
PHY_EDGE_ROW_10_Right_10,VPWR,li1,179.6300,40.8000,1.799993
PHY_EDGE_ROW_9_Right_9,VPWR,li1,179.6300,35.3600,1.799996
PHY_EDGE_ROW_8_Right_8,VPWR,li1,179.6300,35.3600,1.799996
PHY_EDGE_ROW_7_Right_7,VPWR,li1,179.6300,29.9200,1.799996
PHY_EDGE_ROW_6_Right_6,VPWR,li1,179.6300,29.9200,1.799996
PHY_EDGE_ROW_5_Right_5,VPWR,li1,179.6300,24.4800,1.799997
PHY_EDGE_ROW_4_Right_4,VPWR,li1,179.6300,24.4800,1.799997
PHY_EDGE_ROW_3_Right_3,VPWR,li1,179.6300,19.0400,1.799999
PHY_EDGE_ROW_2_Right_2,VPWR,li1,179.6300,19.0400,1.799999
PHY_EDGE_ROW_1_Right_1,VPWR,li1,179.6300,13.6000,1.800000
PHY_EDGE_ROW_0_Right_0,VPWR,li1,179.6300,13.6000,1.800000
_1783_,VPWR,li1,167.6700,40.8000,1.799987
_1782_,VPWR,li1,82.5700,19.0400,1.799995
_1781_,VPWR,li1,66.9300,13.6000,1.800000
_1780_,VPWR,li1,43.4700,182.2400,1.799995
_1776_,VPWR,li1,31.7400,155.0400,1.799994
_1775_,VPWR,li1,37.9500,149.6000,1.799986
_1774_,VPWR,li1,49.2200,171.3600,1.799971
_1773_,VPWR,li1,49.2200,155.0400,1.799990
_1772_,VPWR,li1,43.0100,171.3600,1.799975
_1771_,VPWR,li1,52.4400,127.8400,1.799965
_1770_,VPWR,li1,46.9200,19.0400,1.799995
_1769_,VPWR,li1,49.2200,24.4800,1.799989
_1768_,VPWR,li1,49.2200,35.3600,1.799985
_1767_,VPWR,li1,36.3400,35.3600,1.799989
_1766_,VPWR,li1,37.0300,19.0400,1.799996
_1765_,VPWR,li1,25.9900,24.4800,1.799995
_1764_,VPWR,li1,24.1500,29.9200,1.799993
_1763_,VPWR,li1,23.6900,35.3600,1.799994
_1762_,VPWR,li1,44.1600,62.5600,1.799995
_1761_,VPWR,li1,30.5900,68.0000,1.799996
_1760_,VPWR,li1,12.1900,57.1200,1.799992
_1759_,VPWR,li1,12.1900,46.2400,1.799997
_1758_,VPWR,li1,21.6200,40.8000,1.799994
_1757_,VPWR,li1,11.5000,51.6800,1.799997
_1756_,VPWR,li1,20.4700,62.5600,1.799998
_1755_,VPWR,li1,11.7300,68.0000,1.799997
_1754_,VPWR,li1,58.1900,182.2400,1.799993
_1753_,VPWR,li1,22.0800,133.2800,1.799994
_1752_,VPWR,li1,17.4800,144.1600,1.799989
_1751_,VPWR,li1,12.8800,144.1600,1.799988
_1750_,VPWR,li1,12.8800,133.2800,1.799994
_1749_,VPWR,li1,36.8000,138.7200,1.799988
_1748_,VPWR,li1,26.6800,144.1600,1.799984
_1747_,VPWR,li1,30.3600,138.7200,1.799991
_1746_,VPWR,li1,23.0000,149.6000,1.799993
_1745_,VPWR,li1,12.8800,155.0400,1.799996
_1744_,VPWR,li1,11.5000,160.4800,1.799995
_1743_,VPWR,li1,11.5000,171.3600,1.799987
_1742_,VPWR,li1,19.7800,171.3600,1.799988
_1741_,VPWR,li1,29.4400,165.9200,1.799992
_1740_,VPWR,li1,32.6600,171.3600,1.799982
_1739_,VPWR,li1,38.1800,182.2400,1.799995
_1738_,VPWR,li1,69.9200,29.9200,1.799985
_1737_,VPWR,li1,72.6800,40.8000,1.799966
